"sub","partOfMilitaryConflict","place","result","causalties","date","commander"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Cantabria","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Marcus_Vipsanius_Agrippa"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Cantabria","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Corocotta"
"http://dbpedia.org/resource/Battle_of_Durocortorum",,"http://dbpedia.org/resource/Reims","Alamanni victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Syria","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Syria","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Zenobia"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Syria","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Zabdas"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Homs","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Homs","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Zenobia"
"http://dbpedia.org/resource/Battle_of_Emesa",,"http://dbpedia.org/resource/Homs","Roman victory","Unknown, but probably light",,"http://dbpedia.org/resource/Zabdas"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Greece","Constantinian victory","unknown",,"http://dbpedia.org/resource/Licinius"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Greece","Constantinian victory","unknown",,"http://dbpedia.org/resource/Valerius_Valens"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Greece","Constantinian victory","unknown",,"http://dbpedia.org/resource/Constantine_I"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Bulgaria","Constantinian victory","unknown",,"http://dbpedia.org/resource/Licinius"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Bulgaria","Constantinian victory","unknown",,"http://dbpedia.org/resource/Valerius_Valens"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Bulgaria","Constantinian victory","unknown",,"http://dbpedia.org/resource/Constantine_I"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Harmanli","Constantinian victory","unknown",,"http://dbpedia.org/resource/Licinius"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Harmanli","Constantinian victory","unknown",,"http://dbpedia.org/resource/Valerius_Valens"
"http://dbpedia.org/resource/Battle_of_Mardia",,"http://dbpedia.org/resource/Harmanli","Constantinian victory","unknown",,"http://dbpedia.org/resource/Constantine_I"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Fritigern"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Traianus_(magister_peditum)"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Colias"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Richomeres"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Profuturus"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Moesia","Draw","many",,"http://dbpedia.org/resource/Sueridas"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Fritigern"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Traianus_(magister_peditum)"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Colias"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Richomeres"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Profuturus"
"http://dbpedia.org/resource/Battle_of_the_Willows",,"http://dbpedia.org/resource/Bulgaria","Draw","many",,"http://dbpedia.org/resource/Sueridas"
"http://dbpedia.org/resource/Battle_of_Brumath",,"http://dbpedia.org/resource/Alsace","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Brumath",,"http://dbpedia.org/resource/Brumath","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Brumath",,"http://dbpedia.org/resource/France","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Brumath",,"http://dbpedia.org/resource/Gallia_Lugdunensis","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Brumath",,"http://dbpedia.org/resource/Bas-Rhin","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Korakesion",,"http://dbpedia.org/resource/Roman_Republic","Decisive Roman victory","?",,"http://dbpedia.org/resource/Pompey"
"http://dbpedia.org/resource/Battle_of_Korakesion",,"http://dbpedia.org/resource/Korakesion","Decisive Roman victory","?",,"http://dbpedia.org/resource/Pompey"
"http://dbpedia.org/resource/Siege_of_Senonae",,"http://dbpedia.org/resource/Senonae","Roman victory","Unknown",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Nicopolis_(48_BC)",,"http://dbpedia.org/resource/Nicopolis_(Pontus)","Pontic victory","unknown",,"http://dbpedia.org/resource/Gnaeus_Domitius_Calvinus"
"http://dbpedia.org/resource/Battle_of_Nicopolis_(48_BC)",,"http://dbpedia.org/resource/Nicopolis_(Pontus)","Pontic victory","unknown",,"http://dbpedia.org/resource/Pharnaces_II_of_Pontus"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Argentovaria","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Mallobaudes"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Argentovaria","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Nannienus"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Argentovaria","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Priarius"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Colmar","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Mallobaudes"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Colmar","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Nannienus"
"http://dbpedia.org/resource/Battle_of_Argentovaria",,"http://dbpedia.org/resource/Colmar","Decisive Western Roman victory","Unknown",,"http://dbpedia.org/resource/Priarius"
"http://dbpedia.org/resource/Battle_of_Arretium",,"http://dbpedia.org/resource/Arretium","Gallic victory","Uncertain, 13,000 according to some doubtful claims",,"http://dbpedia.org/resource/Lucius_Caecilius_Metellus_Denter"
"http://dbpedia.org/resource/Battle_of_Arretium",,"http://dbpedia.org/resource/Arretium","Gallic victory","Uncertain, 13,000 according to some doubtful claims",,"http://dbpedia.org/resource/Britomaris"
"http://dbpedia.org/resource/Battle_of_Strasbourg",,"http://dbpedia.org/resource/Strasbourg","Roman victory","243 killed",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Strasbourg",,"http://dbpedia.org/resource/Strasbourg","Roman victory","243 killed",,"http://dbpedia.org/resource/Chnodomar"
"http://dbpedia.org/resource/Battle_of_Strasbourg",,"http://dbpedia.org/resource/Alsace","Roman victory","243 killed",,"http://dbpedia.org/resource/Julian_the_Apostate"
"http://dbpedia.org/resource/Battle_of_Strasbourg",,"http://dbpedia.org/resource/Alsace","Roman victory","243 killed",,"http://dbpedia.org/resource/Chnodomar"
"http://dbpedia.org/resource/Battle_of_Watling_Street",,"http://dbpedia.org/resource/Watling_Street","Decisive Roman victory, end of Boudica's revolt, Roman rule secured","Tacitus claims 400",,"http://dbpedia.org/resource/Boudica"
"http://dbpedia.org/resource/Battle_of_Watling_Street",,"http://dbpedia.org/resource/Watling_Street","Decisive Roman victory, end of Boudica's revolt, Roman rule secured","Tacitus claims 400",,"http://dbpedia.org/resource/Gaius_Suetonius_Paulinus"
"http://dbpedia.org/resource/Battle_of_the_Cremera",,"http://dbpedia.org/resource/Italy","Veientian (Etruscan) victory","306 men",,
"http://dbpedia.org/resource/Battle_of_the_Cremera",,"http://dbpedia.org/resource/Cremera","Veientian (Etruscan) victory","306 men",,
"http://dbpedia.org/resource/Battle_of_Solicinium",,,"Roman victory","heavy",,"http://dbpedia.org/resource/Valentinian_I"
"http://dbpedia.org/resource/Battle_of_Soissons_(486)",,"http://dbpedia.org/resource/Aisne","Frankish victory",,,"http://dbpedia.org/resource/Clovis_I"
"http://dbpedia.org/resource/Battle_of_Soissons_(486)",,"http://dbpedia.org/resource/Aisne","Frankish victory",,,"http://dbpedia.org/resource/Syagrius"
"http://dbpedia.org/resource/Battle_of_Soissons_(486)",,"http://dbpedia.org/resource/Soissons","Frankish victory",,,"http://dbpedia.org/resource/Clovis_I"
"http://dbpedia.org/resource/Battle_of_Soissons_(486)",,"http://dbpedia.org/resource/Soissons","Frankish victory",,,"http://dbpedia.org/resource/Syagrius"
"http://dbpedia.org/resource/Battle_of_Thessalonica_(380)",,"http://dbpedia.org/resource/Thessalonica","Gothic victory",,,"http://dbpedia.org/resource/Fritigern"
"http://dbpedia.org/resource/Battle_of_Thessalonica_(380)",,"http://dbpedia.org/resource/Thessalonica","Gothic victory",,,"http://dbpedia.org/resource/Theodosius_I"
"http://dbpedia.org/resource/Battle_of_Lake_Vadimo_(283_BC)",,"http://dbpedia.org/resource/Lake_Vadimo","Roman victory",,,"http://dbpedia.org/resource/Publius_Cornelius_Dolabella_(consul_283_BC)"
"http://dbpedia.org/resource/Battle_of_Lake_Vadimo_(283_BC)",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Publius_Cornelius_Dolabella_(consul_283_BC)"
"http://dbpedia.org/resource/Battle_of_Lake_Benacus",,"http://dbpedia.org/resource/Lake_Garda","Decisive Roman victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Lake_Benacus",,"http://dbpedia.org/resource/Lake_Garda","Decisive Roman victory",,,"http://dbpedia.org/resource/Claudius_II"
"http://dbpedia.org/resource/Battle_of_Nicaea",,"http://dbpedia.org/resource/İznik","victory for Septimius Severus",,,"http://dbpedia.org/resource/Septimius_Severus"
"http://dbpedia.org/resource/Battle_of_Nicaea",,"http://dbpedia.org/resource/İznik","victory for Septimius Severus",,,"http://dbpedia.org/resource/Pescennius_Niger"
"http://dbpedia.org/resource/Battle_of_Verona_(402)",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Alaric_I"
"http://dbpedia.org/resource/Battle_of_Verona_(402)",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Stilicho"
"http://dbpedia.org/resource/Battle_of_Verona_(402)",,"http://dbpedia.org/resource/Verona","Roman victory",,,"http://dbpedia.org/resource/Alaric_I"
"http://dbpedia.org/resource/Battle_of_Verona_(402)",,"http://dbpedia.org/resource/Verona","Roman victory",,,"http://dbpedia.org/resource/Stilicho"
"http://dbpedia.org/resource/Battle_of_the_Hellespont",,"http://dbpedia.org/resource/Dardanelles","Constantinian victory",,,"http://dbpedia.org/resource/Crispus"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Siscia","Eastern Roman victory",,,"http://dbpedia.org/resource/Magnus_Maximus"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Siscia","Eastern Roman victory",,,"http://dbpedia.org/resource/Theodosius_I"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Croatia","Eastern Roman victory",,,"http://dbpedia.org/resource/Magnus_Maximus"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Croatia","Eastern Roman victory",,,"http://dbpedia.org/resource/Theodosius_I"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Sava","Eastern Roman victory",,,"http://dbpedia.org/resource/Magnus_Maximus"
"http://dbpedia.org/resource/Battle_of_the_Save",,"http://dbpedia.org/resource/Sava","Eastern Roman victory",,,"http://dbpedia.org/resource/Theodosius_I"
"http://dbpedia.org/resource/Battle_of_Châlons_(274)",,"http://dbpedia.org/resource/France","Roman victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Châlons_(274)",,"http://dbpedia.org/resource/France","Roman victory",,,"http://dbpedia.org/resource/Tetricus_I"
"http://dbpedia.org/resource/Battle_of_Châlons_(274)",,"http://dbpedia.org/resource/Châlons-en-Champagne","Roman victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Châlons_(274)",,"http://dbpedia.org/resource/Châlons-en-Champagne","Roman victory",,,"http://dbpedia.org/resource/Tetricus_I"
"http://dbpedia.org/resource/Battle_of_Clastidium",,"http://dbpedia.org/resource/Clastidium","Roman victory",,,"http://dbpedia.org/resource/Marcus_Claudius_Marcellus"
"http://dbpedia.org/resource/Battle_of_Clastidium",,"http://dbpedia.org/resource/Clastidium","Roman victory",,,"http://dbpedia.org/resource/Viridomarus"
"http://dbpedia.org/resource/Battle_of_Clastidium",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Marcus_Claudius_Marcellus"
"http://dbpedia.org/resource/Battle_of_Clastidium",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Viridomarus"
"http://dbpedia.org/resource/Battle_of_Immae",,"http://dbpedia.org/resource/Antioch","Roman victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Immae",,"http://dbpedia.org/resource/Antioch","Roman victory",,,"http://dbpedia.org/resource/Zenobia"
"http://dbpedia.org/resource/Battle_of_Immae",,"http://dbpedia.org/resource/Antioch","Roman victory",,,"http://dbpedia.org/resource/Zabdas"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Algidus_Mons","Roman victory",,,"http://dbpedia.org/resource/Cincinnatus"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Algidus_Mons","Roman victory",,,"http://dbpedia.org/resource/Lucius_Minucius_Esquilinus_Augurinus"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Algidus_Mons","Roman victory",,,"http://dbpedia.org/resource/Gracchus_Clelius"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Rome","Roman victory",,,"http://dbpedia.org/resource/Cincinnatus"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Rome","Roman victory",,,"http://dbpedia.org/resource/Lucius_Minucius_Esquilinus_Augurinus"
"http://dbpedia.org/resource/Battle_of_Mons_Algidus",,"http://dbpedia.org/resource/Rome","Roman victory",,,"http://dbpedia.org/resource/Gracchus_Clelius"
"http://dbpedia.org/resource/Battle_of_Mons_Seleucus",,"http://dbpedia.org/resource/La_Bâtie-Montsaléon","Constantius decisive victory",,,"http://dbpedia.org/resource/Constantius_II"
"http://dbpedia.org/resource/Battle_of_Mons_Seleucus",,"http://dbpedia.org/resource/La_Bâtie-Montsaléon","Constantius decisive victory",,,"http://dbpedia.org/resource/Magnentius"
"http://dbpedia.org/resource/Battle_of_Pistoria",,"http://dbpedia.org/resource/Pistoia","death of Catiline",,,"http://dbpedia.org/resource/Catiline"
"http://dbpedia.org/resource/Battle_of_Pistoria",,"http://dbpedia.org/resource/Pistoia","death of Catiline",,,"http://dbpedia.org/resource/Marcus_Petreius"
"http://dbpedia.org/resource/Battle_of_Trifanum",,"http://dbpedia.org/resource/Caserta","Roman victory",,,"http://dbpedia.org/resource/Titus_Manlius_Torquatus_(347_BC)"
"http://dbpedia.org/resource/Battle_of_Trifanum",,"http://dbpedia.org/resource/Italy","Roman victory",,,"http://dbpedia.org/resource/Titus_Manlius_Torquatus_(347_BC)"
"http://dbpedia.org/resource/Battle_of_Vindonissa",,"http://dbpedia.org/resource/Vindonissa","Roman victory",,,"http://dbpedia.org/resource/Constantius_Chlorus"
"http://dbpedia.org/resource/Battle_of_the_Baetis_River",,"http://dbpedia.org/resource/Hispania","rebel victory",,,"http://dbpedia.org/resource/Quintus_Sertorius"
"http://dbpedia.org/resource/Bellum_Batonianum",,"http://dbpedia.org/resource/Roman_province_of_Illyricum","Roman victory",,,"http://dbpedia.org/resource/Tiberius"
"http://dbpedia.org/resource/Bellum_Batonianum",,"http://dbpedia.org/resource/Roman_province_of_Illyricum","Roman victory",,,"http://dbpedia.org/resource/Germanicus"
"http://dbpedia.org/resource/Bellum_Batonianum",,"http://dbpedia.org/resource/Roman_province_of_Illyricum","Roman victory",,,"http://dbpedia.org/resource/Marcus_Valerius_Messalla_Messallinus"
